Customer_ID,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue
58178-ODI,Two Year,Yes,Credit Card,84.0,3858.0,0.0,0.0,1386.0,5244.0
58181-HAR,Month-to-Month,Yes,Bank Withdrawal,106.0,2483.0,0.0,0.0,405.0,2888.0
58209-MAH,Two Year,Yes,Credit Card,113.0,7869.0,0.0,0.0,2327.0,10196.0
58224-AND,One Year,No,Credit Card,54.0,1055.0,0.0,0.0,446.0,1502.0
58230-AND,One Year,Yes,Bank Withdrawal,118.0,7365.0,0.0,0.0,2365.0,9731.0
58240-TAM,Month-to-Month,Yes,Bank Withdrawal,70.0,659.0,34.0,0.0,220.0,845.0
58270-WES,Two Year,No,Bank Withdrawal,19.0,1463.0,0.0,0.0,1247.0,2711.0
58272-JHA,Month-to-Month,Yes,Bank Withdrawal,78.0,2435.0,0.0,40.0,1065.0,3540.0
58276-MAH,One Year,No,Credit Card,19.0,113.0,0.0,0.0,9.0,122.0
58303-BIH,Month-to-Month,Yes,Credit Card,-3.0,7107.0,0.0,0.0,2715.0,9822.0
58317-MAD,One Year,Yes,Bank Withdrawal,80.0,4079.0,0.0,0.0,366.0,4445.0
58319-UTT,One Year,No,Mailed Check,-2.0,134.0,0.0,0.0,291.0,425.0
58325-MAD,One Year,Yes,Credit Card,61.0,2722.0,0.0,150.0,1974.0,4846.0
58331-GUJ,One Year,Yes,Credit Card,104.0,4451.0,0.0,0.0,981.0,5433.0
58332-DEL,Two Year,Yes,Credit Card,19.0,1311.0,0.0,0.0,316.0,1627.0
58352-TAM,Two Year,Yes,Credit Card,70.0,5011.0,0.0,0.0,3104.0,8115.0
58353-MAH,Month-to-Month,No,Credit Card,-4.0,542.0,38.0,10.0,96.0,610.0
58354-JAM,Month-to-Month,Yes,Bank Withdrawal,101.0,4680.0,0.0,0.0,246.0,4926.0
58372-KAR,Two Year,No,Credit Card,19.0,1388.0,0.0,0.0,2280.0,3668.0
58381-GUJ,Month-to-Month,Yes,Bank Withdrawal,82.0,82.0,0.0,0.0,33.0,115.0
58383-AND,One Year,Yes,Credit Card,81.0,4639.0,0.0,0.0,1746.0,6385.0
58467-MAH,Month-to-Month,Yes,Bank Withdrawal,81.0,5029.0,0.0,0.0,1332.0,6361.0
58500-BIH,Month-to-Month,Yes,Bank Withdrawal,50.0,1527.0,0.0,0.0,139.0,1667.0
58516-UTT,Two Year,No,Bank Withdrawal,24.0,1830.0,0.0,0.0,1758.0,3588.0
58518-JAM,One Year,Yes,Bank Withdrawal,89.0,574.0,0.0,0.0,114.0,688.0
58522-RAJ,Month-to-Month,No,Credit Card,89.0,2433.0,0.0,0.0,926.0,3360.0
58571-GUJ,Month-to-Month,Yes,Bank Withdrawal,71.0,472.0,0.0,10.0,199.0,682.0
58577-ODI,Month-to-Month,Yes,Credit Card,45.0,105.0,0.0,0.0,10.0,116.0
58578-TEL,One Year,Yes,Credit Card,56.0,2364.0,0.0,0.0,1495.0,3859.0
58581-TAM,Two Year,No,Bank Withdrawal,68.0,4855.0,0.0,0.0,1149.0,6004.0
58582-MAD,Two Year,No,Credit Card,19.0,641.0,0.0,0.0,412.0,1054.0
58606-HAR,Month-to-Month,Yes,Bank Withdrawal,55.0,1530.0,0.0,0.0,582.0,2112.0
58609-ASS,One Year,Yes,Bank Withdrawal,117.0,8684.0,0.0,0.0,2510.0,11195.0
58625-JAM,Month-to-Month,Yes,Bank Withdrawal,94.0,1511.0,0.0,0.0,150.0,1662.0
58665-PUN,Two Year,Yes,Bank Withdrawal,114.0,8333.0,0.0,0.0,330.0,8664.0
58671-UTT,Two Year,Yes,Credit Card,19.0,1267.0,0.0,0.0,2175.0,3442.0
58681-MAH,One Year,No,Credit Card,90.0,5629.0,0.0,0.0,2902.0,8531.0
58686-MAH,Month-to-Month,Yes,Bank Withdrawal,95.0,4613.0,0.0,0.0,400.0,5014.0
58707-KAR,Two Year,Yes,Bank Withdrawal,75.0,5229.0,0.0,0.0,91.0,5320.0
58740-PUN,One Year,No,Credit Card,70.0,2201.0,0.0,0.0,1422.0,3624.0
58748-KER,One Year,No,Mailed Check,34.0,1604.0,0.0,0.0,0.0,1604.0
58749-MAD,Month-to-Month,No,Bank Withdrawal,80.0,2937.0,0.0,0.0,1775.0,4713.0
58750-MAH,Two Year,Yes,Bank Withdrawal,20.0,1087.0,0.0,0.0,1520.0,2607.0
58762-GUJ,Two Year,No,Credit Card,20.0,835.0,0.0,0.0,1296.0,2131.0
58765-HAR,Month-to-Month,Yes,Bank Withdrawal,35.0,425.0,0.0,0.0,0.0,425.0
58784-ASS,Month-to-Month,No,Bank Withdrawal,45.0,127.0,0.0,10.0,90.0,227.0
58784-JAM,One Year,Yes,Bank Withdrawal,86.0,3339.0,0.0,0.0,542.0,3881.0
58795-UTT,Month-to-Month,No,Bank Withdrawal,75.0,1212.0,0.0,0.0,608.0,1821.0
58800-BIH,One Year,Yes,Bank Withdrawal,62.0,2215.0,0.0,0.0,858.0,3074.0
58802-TAM,Month-to-Month,Yes,Credit Card,89.0,1448.0,0.0,0.0,191.0,1639.0
58816-TAM,Month-to-Month,Yes,Bank Withdrawal,90.0,816.0,0.0,0.0,360.0,1176.0
58816-WES,Two Year,Yes,Bank Withdrawal,102.0,4009.0,45.0,0.0,180.0,4143.0
58818-MAH,Two Year,Yes,Credit Card,24.0,1551.0,0.0,0.0,814.0,2365.0
58826-TAM,Month-to-Month,Yes,Bank Withdrawal,56.0,503.0,0.0,30.0,303.0,836.0
58830-BIH,Two Year,No,Bank Withdrawal,20.0,1296.0,0.0,0.0,149.0,1445.0
58833-WES,Month-to-Month,Yes,Bank Withdrawal,102.0,1145.0,0.0,0.0,86.0,1232.0
58840-ODI,Month-to-Month,Yes,Bank Withdrawal,25.0,25.0,0.0,0.0,0.0,25.0
58841-KAR,Month-to-Month,No,Bank Withdrawal,20.0,473.0,0.0,0.0,812.0,1286.0
58848-PUN,Month-to-Month,Yes,Credit Card,49.0,49.0,0.0,0.0,38.0,88.0
58849-TAM,Month-to-Month,Yes,Bank Withdrawal,39.0,2020.0,0.0,0.0,0.0,2020.0
58852-ASS,Two Year,No,Bank Withdrawal,19.0,159.0,0.0,0.0,137.0,296.0
58904-TAM,Month-to-Month,Yes,Bank Withdrawal,44.0,92.0,0.0,0.0,87.0,179.0
58919-GUJ,Month-to-Month,Yes,Bank Withdrawal,99.0,1566.0,0.0,0.0,151.0,1718.0
58920-WES,One Year,No,Credit Card,23.0,424.0,0.0,0.0,233.0,657.0
58929-RAJ,Two Year,No,Credit Card,19.0,1415.0,0.0,0.0,1587.0,3003.0
58933-TEL,Month-to-Month,No,Bank Withdrawal,76.0,503.0,11.0,0.0,188.0,681.0
58935-KAR,One Year,Yes,Bank Withdrawal,91.0,4862.0,0.0,150.0,2235.0,7248.0
58967-BIH,Month-to-Month,Yes,Bank Withdrawal,44.0,403.0,0.0,0.0,377.0,780.0
58967-TEL,Month-to-Month,No,Credit Card,44.0,276.0,0.0,0.0,118.0,394.0
58974-MAD,Month-to-Month,No,Credit Card,20.0,41.0,0.0,0.0,25.0,66.0
59003-HAR,Two Year,No,Credit Card,53.0,3784.0,0.0,0.0,0.0,3784.0
59028-WES,One Year,No,Credit Card,65.0,1010.0,0.0,0.0,301.0,1311.0
59029-PUN,Month-to-Month,Yes,Credit Card,70.0,70.0,0.0,10.0,42.0,123.0
59068-JAM,Month-to-Month,Yes,Credit Card,102.0,5885.0,0.0,100.0,203.0,6188.0
59111-UTT,Month-to-Month,Yes,Bank Withdrawal,54.0,2549.0,0.0,130.0,2047.0,4726.0
59124-MAH,Two Year,Yes,Credit Card,106.0,7261.0,0.0,0.0,2960.0,10221.0
59156-WES,One Year,Yes,Credit Card,80.0,5589.0,0.0,0.0,2333.0,7922.0
59157-KAR,Two Year,Yes,Credit Card,90.0,6511.0,0.0,60.0,1706.0,8278.0
59170-HAR,Two Year,No,Credit Card,72.0,5016.0,0.0,0.0,3063.0,8080.0
59174-AND,Two Year,Yes,Credit Card,52.0,1208.0,0.0,0.0,0.0,1208.0
59187-BIH,Month-to-Month,Yes,Credit Card,40.0,293.0,0.0,0.0,0.0,293.0
59190-MAD,Month-to-Month,Yes,Bank Withdrawal,66.0,1912.0,0.0,0.0,518.0,2430.0
59199-JAM,Month-to-Month,No,Bank Withdrawal,61.0,750.0,0.0,0.0,365.0,1116.0
59202-BIH,Month-to-Month,No,Credit Card,55.0,55.0,0.0,0.0,35.0,90.0
59209-MAH,Month-to-Month,Yes,Bank Withdrawal,106.0,2249.0,0.0,0.0,458.0,2708.0
59212-UTT,One Year,Yes,Credit Card,21.0,204.0,0.0,0.0,14.0,219.0
59220-KAR,Two Year,Yes,Bank Withdrawal,84.0,2633.0,0.0,0.0,164.0,2797.0
59230-TAM,Two Year,Yes,Credit Card,25.0,412.0,0.0,0.0,769.0,1181.0
59239-AND,Two Year,No,Mailed Check,79.0,3593.0,0.0,0.0,2154.0,5747.0
59246-MAH,One Year,Yes,Bank Withdrawal,92.0,5755.0,14.0,0.0,1480.0,7222.0
59258-ODI,Two Year,Yes,Credit Card,76.0,4519.0,30.0,0.0,782.0,5272.0
59258-TEL,Month-to-Month,Yes,Bank Withdrawal,74.0,1345.0,0.0,0.0,204.0,1550.0
59266-MAH,Month-to-Month,Yes,Bank Withdrawal,89.0,3091.0,14.0,0.0,624.0,3701.0
59273-JAM,One Year,Yes,Credit Card,90.0,6056.0,0.0,0.0,2060.0,8116.0
59292-AND,Month-to-Month,Yes,Bank Withdrawal,30.0,59.0,0.0,0.0,0.0,59.0
59298-TEL,Two Year,Yes,Bank Withdrawal,114.0,7665.0,0.0,10.0,2619.0,10295.0
59308-UTT,Month-to-Month,Yes,Bank Withdrawal,95.0,2510.0,0.0,0.0,1066.0,3576.0
59324-UTT,Two Year,Yes,Bank Withdrawal,75.0,1013.0,0.0,0.0,636.0,1649.0
59339-MAH,One Year,Yes,Credit Card,35.0,1463.0,0.0,0.0,0.0,1463.0
59370-WES,Two Year,No,Credit Card,19.0,509.0,0.0,0.0,871.0,1380.0
59386-AND,Month-to-Month,No,Credit Card,19.0,283.0,0.0,0.0,609.0,892.0
59386-JAM,Month-to-Month,No,Bank Withdrawal,44.0,97.0,0.0,0.0,0.0,97.0
59387-MAH,Month-to-Month,Yes,Bank Withdrawal,71.0,71.0,0.0,0.0,28.0,100.0
59403-KER,One Year,Yes,Bank Withdrawal,89.0,5844.0,0.0,0.0,2491.0,8336.0
59408-AND,One Year,No,Mailed Check,19.0,226.0,0.0,0.0,368.0,595.0
59410-MAH,One Year,Yes,Credit Card,35.0,1748.0,0.0,0.0,0.0,1748.0
59433-BIH,Month-to-Month,Yes,Bank Withdrawal,89.0,89.0,0.0,0.0,30.0,119.0
59467-JAM,One Year,Yes,Bank Withdrawal,40.0,1525.0,0.0,0.0,0.0,1525.0
59491-TAM,Two Year,Yes,Credit Card,25.0,1327.0,0.0,0.0,739.0,2066.0
59500-HAR,Two Year,No,Bank Withdrawal,90.0,5044.0,12.0,0.0,1250.0,6283.0
59509-ODI,One Year,Yes,Credit Card,40.0,422.0,0.0,0.0,0.0,422.0
59510-UTT,Two Year,Yes,Bank Withdrawal,113.0,6292.0,0.0,0.0,710.0,7002.0
59527-HAR,One Year,No,Bank Withdrawal,25.0,548.0,0.0,0.0,335.0,884.0
59552-UTT,Month-to-Month,No,Credit Card,85.0,2196.0,0.0,0.0,1098.0,3295.0
59558-MAH,Month-to-Month,Yes,Bank Withdrawal,49.0,810.0,0.0,0.0,0.0,810.0
59560-TEL,Month-to-Month,Yes,Credit Card,94.0,2104.0,0.0,40.0,1018.0,3162.0
59564-PUN,One Year,No,Credit Card,76.0,4541.0,0.0,0.0,940.0,5482.0
59588-JAM,Month-to-Month,Yes,Bank Withdrawal,79.0,868.0,0.0,50.0,146.0,1065.0
59588-RAJ,Two Year,Yes,Bank Withdrawal,105.0,7291.0,0.0,0.0,2675.0,9967.0
59590-JHA,One Year,Yes,Bank Withdrawal,79.0,2684.0,0.0,0.0,1395.0,4080.0
59594-TAM,Month-to-Month,Yes,Bank Withdrawal,68.0,1108.0,0.0,90.0,362.0,1561.0
59601-HAR,Two Year,No,Credit Card,19.0,198.0,0.0,0.0,155.0,353.0
59610-RAJ,Month-to-Month,Yes,Bank Withdrawal,68.0,1970.0,0.0,0.0,29.0,2000.0
59612-RAJ,Two Year,Yes,Bank Withdrawal,110.0,8058.0,0.0,0.0,3357.0,11416.0
59635-TAM,Two Year,Yes,Bank Withdrawal,61.0,619.0,0.0,0.0,299.0,918.0
59647-MAH,Month-to-Month,No,Bank Withdrawal,75.0,3017.0,0.0,0.0,1410.0,4428.0
59648-JAM,One Year,No,Mailed Check,95.0,1115.0,0.0,0.0,417.0,1532.0
59649-UTT,Month-to-Month,No,Mailed Check,19.0,19.0,0.0,0.0,9.0,29.0
59658-JAM,Month-to-Month,Yes,Mailed Check,20.0,20.0,0.0,0.0,4.0,24.0
59659-RAJ,Month-to-Month,Yes,Bank Withdrawal,100.0,100.0,0.0,0.0,17.0,118.0
59675-JAM,One Year,No,Mailed Check,100.0,4941.0,0.0,0.0,1292.0,6233.0
59701-MAH,Two Year,Yes,Bank Withdrawal,110.0,7966.0,0.0,0.0,2376.0,10343.0
59715-GUJ,One Year,Yes,Credit Card,19.0,433.0,0.0,0.0,218.0,651.0
59719-MAH,One Year,No,Bank Withdrawal,20.0,1539.0,0.0,0.0,3182.0,4721.0
59723-RAJ,One Year,Yes,Bank Withdrawal,-2.0,4138.0,0.0,0.0,1728.0,5867.0
59724-JHA,Month-to-Month,Yes,Credit Card,75.0,1375.0,0.0,0.0,152.0,1527.0
59731-HAR,Two Year,No,Credit Card,-4.0,5401.0,0.0,20.0,1613.0,7035.0
59749-TAM,Two Year,No,Bank Withdrawal,25.0,251.0,0.0,0.0,321.0,572.0
59750-AND,Month-to-Month,Yes,Credit Card,74.0,136.0,0.0,0.0,82.0,218.0
59762-BIH,One Year,Yes,Credit Card,-4.0,1663.0,0.0,0.0,795.0,2459.0
59763-DEL,Two Year,No,Credit Card,19.0,1008.0,0.0,0.0,1388.0,2397.0
59775-KAR,Month-to-Month,Yes,Bank Withdrawal,44.0,996.0,25.0,40.0,0.0,1011.0
59786-WES,Month-to-Month,No,Bank Withdrawal,86.0,308.0,0.0,0.0,177.0,485.0
59787-KAR,Month-to-Month,Yes,Bank Withdrawal,98.0,1237.0,0.0,0.0,361.0,1599.0
59807-JHA,Month-to-Month,Yes,Bank Withdrawal,75.0,220.0,0.0,0.0,142.0,363.0
59818-TEL,Month-to-Month,Yes,Bank Withdrawal,78.0,995.0,0.0,50.0,499.0,1544.0
59829-UTT,One Year,Yes,Credit Card,-5.0,1783.0,0.0,0.0,433.0,2217.0
59861-AND,Month-to-Month,Yes,Bank Withdrawal,80.0,146.0,0.0,10.0,99.0,255.0
59867-MAD,One Year,No,Bank Withdrawal,110.0,5893.0,0.0,0.0,117.0,6010.0
59873-BIH,One Year,No,Credit Card,81.0,1810.0,0.0,0.0,131.0,1941.0
59905-TEL,Month-to-Month,No,Bank Withdrawal,78.0,1043.0,0.0,50.0,672.0,1765.0
59940-MAH,Two Year,No,Credit Card,25.0,1740.0,0.0,0.0,1883.0,3624.0
59946-UTT,Two Year,No,Credit Card,51.0,3244.0,0.0,0.0,0.0,3244.0
59949-KAR,Month-to-Month,Yes,Credit Card,63.0,318.0,0.0,0.0,69.0,387.0
59955-TAM,Two Year,Yes,Credit Card,85.0,5897.0,0.0,0.0,1274.0,7171.0
59959-KAR,Month-to-Month,Yes,Bank Withdrawal,100.0,1534.0,0.0,0.0,605.0,2140.0
59961-UTT,Two Year,No,Bank Withdrawal,80.0,5824.0,0.0,10.0,699.0,6534.0
59998-RAJ,Two Year,Yes,Credit Card,54.0,3772.0,0.0,0.0,0.0,3772.0
61006-AND,Two Year,Yes,Credit Card,73.0,5329.0,0.0,0.0,810.0,6139.0
61008-KAR,Month-to-Month,No,Mailed Check,19.0,19.0,0.0,0.0,17.0,36.0
61025-KER,Month-to-Month,No,Bank Withdrawal,57.0,990.0,15.0,0.0,51.0,1026.0
61025-MAH,Month-to-Month,Yes,Bank Withdrawal,49.0,49.0,0.0,0.0,42.0,92.0
61027-DEL,One Year,No,Credit Card,110.0,7432.0,0.0,0.0,653.0,8085.0
61036-KER,One Year,No,Bank Withdrawal,29.0,220.0,11.0,0.0,0.0,208.0
61037-KAR,One Year,Yes,Bank Withdrawal,101.0,6176.0,0.0,0.0,2935.0,9111.0
61043-JAM,Month-to-Month,Yes,Bank Withdrawal,70.0,235.0,0.0,0.0,16.0,252.0
61054-ASS,Month-to-Month,Yes,Bank Withdrawal,79.0,79.0,0.0,0.0,24.0,103.0
61061-TAM,One Year,No,Bank Withdrawal,24.0,1301.0,0.0,0.0,2086.0,3388.0
61073-TAM,One Year,No,Credit Card,19.0,153.0,0.0,0.0,387.0,541.0
61080-RAJ,One Year,No,Bank Withdrawal,80.0,3132.0,0.0,0.0,518.0,3651.0
61105-KAR,Two Year,No,Credit Card,38.0,2719.0,0.0,0.0,0.0,2719.0
61112-KER,Month-to-Month,Yes,Credit Card,20.0,218.0,0.0,0.0,138.0,356.0
61112-TAM,Two Year,No,Bank Withdrawal,93.0,6579.0,0.0,0.0,383.0,6962.0
61123-BIH,Two Year,Yes,Credit Card,89.0,4652.0,0.0,0.0,353.0,5006.0
61181-BIH,Month-to-Month,No,Credit Card,44.0,220.0,0.0,0.0,178.0,398.0
61183-KAR,Month-to-Month,Yes,Bank Withdrawal,78.0,1495.0,26.0,0.0,561.0,2029.0
61190-JAM,Month-to-Month,No,Mailed Check,29.0,309.0,0.0,0.0,0.0,309.0
61203-PUN,Month-to-Month,No,Bank Withdrawal,64.0,174.0,0.0,0.0,122.0,297.0
61204-UTT,Two Year,Yes,Credit Card,103.0,7039.0,0.0,0.0,1094.0,8133.0
61215-AND,One Year,Yes,Credit Card,116.0,7049.0,0.0,0.0,2654.0,9703.0
61217-UTT,Two Year,No,Credit Card,25.0,1654.0,41.0,0.0,318.0,1931.0
61221-MAH,One Year,No,Mailed Check,35.0,1072.0,0.0,0.0,0.0,1072.0
61243-UTT,Two Year,Yes,Bank Withdrawal,19.0,1387.0,0.0,0.0,1145.0,2532.0
61256-MAH,One Year,Yes,Credit Card,104.0,1299.0,2.0,0.0,155.0,1452.0
61257-UTT,Month-to-Month,Yes,Bank Withdrawal,75.0,1380.0,0.0,0.0,270.0,1650.0
61270-KER,Month-to-Month,No,Bank Withdrawal,105.0,6713.0,0.0,130.0,1431.0,8275.0
61271-KAR,Two Year,Yes,Credit Card,24.0,1424.0,0.0,0.0,1258.0,2682.0
61282-AND,One Year,Yes,Bank Withdrawal,104.0,6219.0,0.0,40.0,2386.0,8645.0
61289-MAH,Two Year,Yes,Credit Card,19.0,1468.0,0.0,0.0,2191.0,3660.0
61298-TAM,One Year,No,Bank Withdrawal,50.0,688.0,32.0,0.0,0.0,655.0
61308-ODI,Two Year,Yes,Bank Withdrawal,20.0,844.0,0.0,0.0,769.0,1613.0
61318-ASS,Month-to-Month,No,Bank Withdrawal,85.0,272.0,0.0,0.0,31.0,304.0
61331-UTT,Month-to-Month,Yes,Credit Card,50.0,50.0,0.0,0.0,45.0,96.0
61334-JAM,Two Year,Yes,Credit Card,82.0,5555.0,15.0,0.0,1775.0,7315.0
61369-WES,Two Year,No,Credit Card,115.0,8332.0,0.0,0.0,1986.0,10318.0
61376-AND,Two Year,Yes,Credit Card,104.0,7447.0,0.0,40.0,1211.0,8698.0
61399-TAM,Two Year,Yes,Credit Card,24.0,1614.0,0.0,0.0,1811.0,3426.0
61407-MAH,One Year,Yes,Bank Withdrawal,104.0,5794.0,0.0,0.0,2732.0,8527.0
61409-KAR,Month-to-Month,Yes,Bank Withdrawal,50.0,225.0,0.0,0.0,34.0,259.0
61417-KAR,Two Year,No,Credit Card,67.0,4664.0,0.0,0.0,1745.0,6409.0
61417-UTT,Month-to-Month,No,Bank Withdrawal,94.0,5025.0,0.0,0.0,1519.0,6545.0
61426-WES,Two Year,No,Bank Withdrawal,24.0,821.0,0.0,0.0,660.0,1481.0
61446-TAM,Month-to-Month,Yes,Bank Withdrawal,49.0,2076.0,20.0,0.0,0.0,2055.0
61461-HAR,Two Year,No,Credit Card,24.0,1618.0,0.0,0.0,1684.0,3302.0
61474-TEL,Month-to-Month,No,Credit Card,20.0,20.0,0.0,0.0,31.0,52.0
61477-PUN,Month-to-Month,Yes,Bank Withdrawal,84.0,84.0,0.0,0.0,37.0,122.0
61487-UTT,One Year,Yes,Bank Withdrawal,53.0,2879.0,0.0,0.0,0.0,2879.0
61488-DEL,Month-to-Month,No,Credit Card,49.0,1336.0,0.0,0.0,521.0,1857.0
61504-PUN,Month-to-Month,Yes,Credit Card,104.0,3684.0,0.0,0.0,1573.0,5258.0
61505-PUN,Two Year,Yes,Credit Card,99.0,4220.0,0.0,0.0,887.0,5107.0
61530-PUN,Month-to-Month,No,Credit Card,20.0,781.0,0.0,0.0,108.0,889.0
61572-GUJ,Month-to-Month,Yes,Credit Card,74.0,1170.0,0.0,0.0,613.0,1783.0
61574-KAR,Month-to-Month,Yes,Bank Withdrawal,74.0,3089.0,0.0,0.0,44.0,3133.0
61585-TEL,One Year,Yes,Bank Withdrawal,20.0,495.0,0.0,0.0,627.0,1122.0
61598-ASS,Month-to-Month,Yes,Bank Withdrawal,101.0,1457.0,0.0,0.0,252.0,1709.0
61609-JHA,Month-to-Month,Yes,Bank Withdrawal,42.0,72.0,0.0,0.0,0.0,72.0
61611-DEL,One Year,Yes,Credit Card,19.0,272.0,0.0,0.0,574.0,846.0
61634-MAD,Month-to-Month,Yes,Credit Card,94.0,1505.0,0.0,0.0,229.0,1734.0
61657-PUN,Month-to-Month,No,Bank Withdrawal,67.0,2000.0,0.0,0.0,1441.0,3441.0
61677-AND,Month-to-Month,No,Credit Card,56.0,2379.0,0.0,0.0,1931.0,4310.0
61700-RAJ,Two Year,No,Bank Withdrawal,65.0,4378.0,0.0,0.0,2119.0,6498.0
61730-AND,Two Year,No,Bank Withdrawal,78.0,5602.0,0.0,0.0,2330.0,7932.0
61750-BIH,One Year,No,Bank Withdrawal,21.0,531.0,0.0,0.0,1135.0,1666.0
61760-TAM,Month-to-Month,Yes,Mailed Check,98.0,2031.0,0.0,0.0,464.0,2496.0
61770-AND,Two Year,Yes,Bank Withdrawal,99.0,6496.0,0.0,0.0,1184.0,7681.0
61771-MAD,Two Year,No,Credit Card,19.0,784.0,0.0,0.0,980.0,1764.0
61781-UTT,Two Year,Yes,Credit Card,20.0,746.0,0.0,0.0,1019.0,1765.0
61783-KAR,Two Year,No,Bank Withdrawal,19.0,106.0,0.0,0.0,12.0,118.0
61798-PUN,One Year,No,Bank Withdrawal,70.0,2198.0,0.0,0.0,519.0,2718.0
61811-KER,Month-to-Month,No,Credit Card,56.0,235.0,0.0,0.0,170.0,405.0
61819-HAR,Month-to-Month,Yes,Bank Withdrawal,44.0,768.0,0.0,0.0,826.0,1594.0
61836-MAH,One Year,No,Credit Card,19.0,533.0,0.0,0.0,107.0,640.0
61862-WES,Month-to-Month,Yes,Credit Card,93.0,2157.0,0.0,0.0,1023.0,3180.0
61871-MAD,Month-to-Month,Yes,Credit Card,68.0,1370.0,0.0,0.0,455.0,1825.0
61877-CHH,Two Year,No,Bank Withdrawal,111.0,7943.0,0.0,0.0,3226.0,11169.0
61889-AND,Two Year,Yes,Bank Withdrawal,117.0,8308.0,5.0,0.0,3385.0,11688.0
61892-MAH,Month-to-Month,No,Credit Card,55.0,757.0,0.0,0.0,257.0,1014.0
61893-TEL,Two Year,No,Credit Card,73.0,733.0,0.0,0.0,55.0,789.0
61904-KER,Month-to-Month,Yes,Bank Withdrawal,75.0,576.0,0.0,0.0,150.0,727.0
61912-KER,One Year,No,Bank Withdrawal,78.0,2034.0,0.0,0.0,628.0,2662.0
61919-BIH,Month-to-Month,Yes,Bank Withdrawal,84.0,546.0,0.0,0.0,276.0,823.0
61933-WES,One Year,Yes,Credit Card,97.0,7133.0,0.0,0.0,808.0,7941.0
61945-AND,Month-to-Month,Yes,Credit Card,19.0,19.0,0.0,0.0,49.0,68.0
61962-KAR,One Year,Yes,Credit Card,84.0,5289.0,0.0,0.0,1937.0,7226.0
62021-RAJ,One Year,Yes,Bank Withdrawal,99.0,3343.0,0.0,0.0,1190.0,4533.0
62027-KER,Two Year,No,Mailed Check,20.0,828.0,0.0,0.0,1344.0,2173.0
62038-RAJ,Month-to-Month,No,Credit Card,25.0,382.0,0.0,0.0,0.0,382.0
62052-BIH,Two Year,No,Bank Withdrawal,115.0,8349.0,0.0,0.0,2922.0,11272.0
62078-BIH,One Year,Yes,Credit Card,54.0,957.0,0.0,0.0,809.0,1766.0
62078-GUJ,Month-to-Month,No,Credit Card,20.0,635.0,46.0,0.0,1514.0,2104.0
62096-KAR,Month-to-Month,Yes,Bank Withdrawal,96.0,1392.0,0.0,0.0,342.0,1734.0
62103-BIH,Two Year,Yes,Credit Card,19.0,521.0,0.0,0.0,1448.0,1970.0
62110-WES,Two Year,No,Credit Card,19.0,201.0,0.0,0.0,341.0,543.0
62145-UTT,Month-to-Month,Yes,Credit Card,105.0,5083.0,0.0,0.0,1884.0,6967.0
62147-TEL,One Year,Yes,Credit Card,80.0,4297.0,0.0,0.0,2230.0,6528.0
62148-JAM,Month-to-Month,Yes,Bank Withdrawal,84.0,371.0,0.0,0.0,115.0,486.0
62164-TAM,One Year,No,Bank Withdrawal,108.0,7238.0,0.0,0.0,235.0,7474.0
62238-KER,Month-to-Month,Yes,Bank Withdrawal,73.0,145.0,0.0,0.0,17.0,162.0
62238-PUN,One Year,Yes,Bank Withdrawal,100.0,4304.0,0.0,0.0,1594.0,5898.0
62244-HAR,Month-to-Month,No,Bank Withdrawal,81.0,2028.0,0.0,0.0,630.0,2658.0
62274-RAJ,One Year,Yes,Bank Withdrawal,94.0,3953.0,0.0,0.0,197.0,4150.0
62310-WES,Month-to-Month,No,Credit Card,56.0,1381.0,0.0,0.0,724.0,2105.0
62337-MAD,One Year,Yes,Credit Card,69.0,3255.0,0.0,0.0,737.0,3993.0
62343-TEL,Month-to-Month,Yes,Credit Card,80.0,1112.0,0.0,0.0,23.0,1135.0
62359-AND,Month-to-Month,No,Credit Card,33.0,33.0,0.0,50.0,0.0,83.0
62371-KAR,One Year,No,Bank Withdrawal,19.0,1140.0,0.0,0.0,180.0,1320.0
62375-JAM,Month-to-Month,Yes,Bank Withdrawal,89.0,573.0,0.0,0.0,287.0,860.0
62377-WES,Two Year,No,Bank Withdrawal,39.0,2395.0,0.0,0.0,0.0,2395.0
62381-AND,Month-to-Month,No,Mailed Check,18.0,110.0,0.0,0.0,165.0,275.0
62386-UTT,Month-to-Month,No,Bank Withdrawal,70.0,70.0,0.0,10.0,19.0,99.0
62410-ODI,Two Year,No,Bank Withdrawal,25.0,1940.0,0.0,0.0,632.0,2572.0
62464-MAD,Month-to-Month,Yes,Mailed Check,20.0,20.0,0.0,0.0,34.0,55.0
62467-ASS,Month-to-Month,Yes,Bank Withdrawal,104.0,1081.0,0.0,0.0,83.0,1165.0
62467-GUJ,Month-to-Month,Yes,Bank Withdrawal,95.0,660.0,34.0,0.0,338.0,965.0
62467-ODI,One Year,Yes,Credit Card,19.0,478.0,0.0,0.0,239.0,717.0
62473-JAM,Two Year,No,Credit Card,19.0,331.0,0.0,0.0,592.0,923.0
62480-MAH,Month-to-Month,No,Bank Withdrawal,48.0,736.0,0.0,0.0,475.0,1212.0
62497-BIH,Month-to-Month,Yes,Credit Card,20.0,67.0,0.0,0.0,49.0,116.0
