service_id,Value_Deal,Phone_Service,Multiple_Lines,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Internet_ID,Customer_ID
4028,Deal 3,Yes,No,No,No,No,No,No,No,No,Yes,21,78540-UTT
4029,Deal 5,Yes,No,No,No,No,No,No,No,No,Yes,3,96778-JAM
4030,None,Yes,No,No,No,No,No,No,No,No,Yes,21,93667-KER
4031,Deal 2,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,3,97925-GUJ
4032,None,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,3,72603-TAM
4033,Deal 4,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,9,54490-AND
4034,None,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9,74405-ODI
4035,None,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,3,65507-MAH
4036,None,Yes,No,No,Yes,No,No,No,No,No,Yes,1,37960-TEL
4037,None,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,1,14765-MAD
4038,None,Yes,No,No,No,No,No,No,No,No,Yes,21,69782-KAR
4039,None,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,1,96032-BIH
4040,Deal 2,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes,3,88282-CHH
4041,None,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,3,42599-WES
4042,None,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,3,52350-MAD
4043,None,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,9,63904-ODI
4044,None,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,9,55650-BIH
4045,None,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,1,74169-BIH
4046,Deal 5,Yes,No,No,No,No,No,No,No,No,Yes,3,38999-WES
4047,None,Yes,Yes,No,No,No,No,No,No,No,Yes,3,18357-JAM
4048,None,Yes,Yes,No,No,No,No,No,No,No,No,3,79910-TAM
4049,None,Yes,No,No,Yes,No,No,Yes,No,No,Yes,1,95493-UTT
4050,None,Yes,No,No,No,No,Yes,No,No,No,Yes,3,61572-GUJ
4051,None,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,1,68180-TEL
4052,None,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,1,14277-GUJ
4053,None,Yes,No,No,No,Yes,No,No,No,No,No,9,96476-UTT
4054,Deal 3,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,1,37191-MAH
4055,None,Yes,No,No,No,No,No,No,No,No,Yes,21,62820-DEL
4056,None,Yes,Yes,No,No,No,No,No,No,No,Yes,21,81969-HAR
4057,None,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,1,22130-TAM
4058,Deal 3,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,3,83137-KAR
4059,Deal 4,Yes,No,No,No,No,No,No,No,No,Yes,21,51717-TAM
4060,Deal 1,Yes,No,No,No,No,No,No,No,No,Yes,21,69354-AND
4061,None,Yes,No,No,No,No,No,No,No,No,Yes,21,92414-UTT
4062,Deal 5,Yes,No,No,No,No,No,No,No,No,Yes,21,15586-HAR
4063,Deal 1,Yes,Yes,No,No,No,No,No,No,No,Yes,21,65602-BIH
4064,None,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,3,96611-TAM
4065,Deal 2,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,3,68230-GUJ
4066,None,Yes,No,No,No,No,No,No,No,No,Yes,21,36323-UTT
4067,None,Yes,No,No,No,No,No,No,No,No,Yes,9,45771-KAR
4068,None,Yes,No,No,No,No,No,No,No,No,Yes,21,27247-PUN
4069,Deal 2,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,9,26538-AND
4070,Deal 4,Yes,No,No,No,No,No,No,No,No,Yes,21,79581-KAR
4071,Deal 5,No,No,No,Yes,No,No,No,No,No,No,9,13318-AND
4072,Deal 5,Yes,No,No,No,No,No,No,No,No,Yes,21,27561-UTT
4073,None,Yes,No,No,Yes,No,No,No,Yes,No,Yes,3,81488-UTT
4074,Deal 3,Yes,No,No,No,No,No,No,No,No,Yes,21,96716-UTT
4075,Deal 2,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,9,95476-GUJ
4076,Deal 5,Yes,No,No,No,No,No,No,No,No,Yes,3,35700-MAH
4077,Deal 5,Yes,No,Yes,Yes,No,No,No,No,No,No,1,76384-UTT
4078,None,Yes,No,No,No,No,No,No,No,No,Yes,21,32779-TAM
4079,None,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9,57024-AND
4080,Deal 4,Yes,Yes,No,No,No,No,No,No,No,Yes,3,67448-BIH
4081,None,No,No,No,Yes,No,Yes,No,No,No,Yes,9,14622-PUN
4082,Deal 4,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,3,76984-MAD
4083,None,Yes,Yes,No,No,No,No,No,No,No,Yes,21,37729-KAR
4084,Deal 5,Yes,No,No,No,No,No,No,No,No,Yes,3,22124-JAM
4085,None,Yes,Yes,No,No,No,Yes,No,Yes,Yes,No,3,76324-UTT
4086,Deal 2,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,3,69232-WES
4087,Deal 2,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,3,75095-TAM
4088,Deal 4,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,3,71949-WES
4089,None,Yes,No,No,No,No,No,No,No,No,Yes,21,53438-MAD
4090,Deal 2,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9,52814-MAH
4091,None,Yes,No,No,No,No,No,No,No,No,Yes,3,85558-GUJ
4092,None,Yes,No,No,No,Yes,No,No,No,No,Yes,1,16194-JAM
4093,None,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,3,23745-DEL
4094,Deal 3,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,3,53251-AND
4095,Deal 4,Yes,Yes,No,No,No,No,No,No,Yes,Yes,3,74081-KAR
4096,None,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,3,83319-KAR
4097,None,Yes,No,No,No,No,No,No,No,No,Yes,21,94336-TAM
4098,None,Yes,No,No,No,No,No,No,No,No,Yes,21,21247-ASS
4099,None,Yes,No,No,Yes,No,Yes,No,No,No,Yes,1,12814-JHA
4100,None,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,9,72495-TAM
4101,None,Yes,Yes,No,No,No,No,No,No,No,Yes,3,68979-MAD
4102,None,Yes,No,No,No,No,No,No,Yes,Yes,Yes,9,62656-BIH
4103,None,Yes,No,Yes,No,No,Yes,Yes,No,No,Yes,3,37374-TAM
4104,None,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,3,94975-TEL
4105,None,Yes,No,No,No,No,No,No,No,No,Yes,21,99191-MAH
4106,None,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,71287-UTT
4107,None,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,9,46435-JAM
4108,Deal 2,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,9,82711-PUN
4109,Deal 5,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes,1,87077-TAM
4110,None,Yes,No,No,No,No,No,No,No,No,Yes,21,45281-ASS
4111,Deal 3,Yes,No,No,No,No,No,No,No,No,Yes,21,71162-TEL
4112,None,Yes,No,No,No,No,No,Yes,No,No,Yes,3,76732-DEL
4113,Deal 2,Yes,No,Yes,No,No,No,No,No,No,Yes,3,97360-WES
4114,Deal 4,Yes,Yes,No,No,Yes,No,No,Yes,Yes,No,3,99017-KAR
4115,None,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,3,62467-ASS
4116,None,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,9,84107-UTT
4117,None,Yes,No,No,No,No,No,No,No,No,Yes,21,33065-BIH
4118,None,Yes,Yes,No,No,No,No,No,No,No,Yes,3,55869-ASS
4119,None,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,1,19443-KAR
4120,None,Yes,No,No,No,No,No,No,No,No,Yes,3,28284-MAH
4121,Deal 4,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,3,43627-AND
4122,Deal 4,Yes,No,No,No,Yes,No,No,No,No,Yes,3,95880-WES
4123,None,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,3,66816-KAR
4124,None,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,3,62096-KAR
4125,Deal 2,Yes,Yes,No,No,No,No,No,No,No,Yes,21,38662-PUN
4126,Deal 4,Yes,Yes,No,No,Yes,No,No,No,No,Yes,9,36216-PUD
4127,Deal 5,Yes,No,No,No,No,No,No,No,No,Yes,3,85542-WES
4128,None,Yes,Yes,No,No,No,No,No,Yes,Yes,No,3,83985-JAM
4129,Deal 2,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,1,13637-MAD
4130,Deal 1,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,3,91485-TAM
4131,Deal 4,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,3,81498-TEL
4132,None,Yes,No,No,Yes,No,No,No,No,No,Yes,9,17250-HAR
4133,None,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,9,33602-WES
4134,None,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,9,19577-PUN
4135,None,Yes,No,No,Yes,No,No,Yes,No,No,Yes,1,36808-KAR
4136,Deal 4,Yes,Yes,No,No,No,No,Yes,No,No,Yes,3,49908-KER
4137,None,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,3,53717-TAM
4138,None,Yes,No,No,No,No,No,No,No,No,Yes,21,34584-MAD
4139,Deal 4,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,3,78396-MAD
4140,Deal 5,Yes,Yes,No,No,No,No,No,No,No,Yes,3,14446-JAM
4141,Deal 4,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,3,31232-KER
4142,Deal 3,Yes,Yes,No,No,No,No,Yes,Yes,No,Yes,3,91994-TAM
4143,Deal 5,No,No,No,No,No,Yes,No,No,No,Yes,9,89382-ASS
4144,None,Yes,No,No,No,No,No,Yes,No,Yes,Yes,3,63237-DEL
4145,Deal 4,Yes,No,No,No,No,No,No,No,No,Yes,21,92092-UTT
4146,Deal 1,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,3,22841-TAM
4147,Deal 2,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,3,46809-TAM
4148,Deal 2,Yes,Yes,No,No,No,No,No,No,No,Yes,21,48033-TEL
4149,None,Yes,No,No,No,No,No,No,No,No,Yes,9,16032-AND
4150,Deal 1,Yes,Yes,No,Yes,No,No,Yes,No,No,Yes,3,31137-DEL
4151,Deal 2,Yes,No,No,No,No,No,No,No,No,Yes,21,93749-MAH
4152,Deal 2,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,3,43365-WES
4153,None,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,9,63502-GUJ
4154,Deal 4,Yes,No,No,No,No,No,No,No,No,Yes,3,32176-GUJ
4155,Deal 2,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,3,98151-HAR
4156,None,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,22520-AND
4157,None,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,3,84666-TEL
4158,Deal 2,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,3,41561-JHA
4159,Deal 3,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,3,25059-JAM
4160,None,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,3,81612-TAM
4161,Deal 2,Yes,Yes,No,No,No,No,No,No,No,Yes,21,78303-KER
4162,Deal 1,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,3,51822-ODI
4163,Deal 3,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,9,88777-WES
4164,None,Yes,No,No,No,No,No,No,No,No,Yes,21,43786-WES
4165,Deal 1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,73973-RAJ
4166,None,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,9,92732-WES
4167,Deal 4,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,3,73108-JAM
4168,None,Yes,No,No,No,No,No,No,No,No,Yes,21,97359-UTT
4169,None,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,9,49894-BIH
4170,None,Yes,Yes,No,No,No,No,No,No,No,Yes,21,69197-UTT
4171,None,Yes,No,Yes,No,No,Yes,No,No,No,Yes,1,63605-HAR
4172,None,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,3,48033-MAH
4173,Deal 3,Yes,No,No,No,No,No,No,No,No,Yes,21,44730-PUN
4174,Deal 5,Yes,No,No,No,No,No,No,No,No,Yes,21,47957-GUJ
4175,Deal 1,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,9,45651-TAM
4176,None,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,3,75820-MAD
4177,Deal 1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,78225-UTT
4178,Deal 2,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,3,42329-AND
4179,None,Yes,Yes,No,No,No,Yes,No,No,No,Yes,3,84837-KAR
4180,None,No,No,Yes,No,No,No,No,No,No,Yes,9,49201-GUJ
4181,None,Yes,No,No,No,No,No,No,Yes,Yes,Yes,3,97198-ASS
4182,None,Yes,No,No,No,No,No,No,No,No,Yes,21,32539-KAR
4183,Deal 3,Yes,Yes,No,Yes,No,No,Yes,No,No,Yes,3,13621-JAM
4184,None,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,43005-RAJ
4185,None,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,9,71055-GUJ
4186,Deal 1,Yes,Yes,No,No,No,No,No,No,No,Yes,21,62410-ODI
4187,None,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,9,18730-PUN
4188,None,Yes,Yes,No,No,No,No,Yes,No,No,Yes,3,39394-HAR
4189,None,Yes,No,No,No,No,No,No,No,No,Yes,21,88324-TAM
4190,None,Yes,No,No,No,No,No,No,No,No,Yes,21,73121-RAJ
4191,None,Yes,No,No,No,No,No,No,No,No,Yes,3,41377-AND
4192,Deal 5,No,No,No,No,No,Yes,No,No,No,Yes,1,74979-MAD
4193,Deal 3,Yes,No,No,Yes,No,No,No,No,No,Yes,3,31518-CHH
4194,None,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,9,98639-UTT
4195,Deal 5,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,1,92694-MAH
4196,None,Yes,Yes,No,No,No,No,No,No,No,Yes,21,57489-UTT
4197,None,No,No,No,No,No,No,No,No,No,Yes,1,33836-UTT
4198,Deal 3,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Yes,3,68299-JAM
4199,Deal 3,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,3,98884-WES
4200,None,No,No,No,No,No,No,No,No,No,Yes,1,54076-TAM
4201,None,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,3,48088-JAM
4202,None,Yes,No,No,No,No,Yes,No,No,No,Yes,3,85413-MAH
4203,Deal 1,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,1,13300-KAR
4204,None,Yes,No,No,Yes,No,Yes,No,No,No,No,9,22327-RAJ
4205,None,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,3,41019-AND
4206,None,Yes,No,No,No,No,No,No,No,No,Yes,21,73362-HAR
4207,Deal 3,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,9,19704-KAR
4208,None,Yes,No,No,No,No,No,No,No,No,Yes,21,22646-TEL
4209,None,Yes,No,Yes,Yes,Yes,No,No,No,No,No,9,86872-BIH
4210,None,Yes,No,No,No,No,No,No,No,No,Yes,3,96644-HAR
4211,Deal 2,Yes,No,No,No,No,No,No,No,No,Yes,21,76321-GUJ
4212,Deal 5,Yes,Yes,No,Yes,No,No,No,No,No,Yes,9,54172-RAJ
4213,None,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,3,69955-GUJ
4214,None,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,3,95922-RAJ
4215,Deal 1,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,3,13055-UTT
4216,Deal 2,Yes,No,No,No,No,No,No,No,No,Yes,21,55991-RAJ
4217,None,Yes,No,No,No,Yes,No,Yes,No,No,No,3,62667-PUN
4218,Deal 1,Yes,No,No,No,No,No,No,No,No,Yes,21,25799-TEL
4219,None,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,1,38311-PUN
4220,None,Yes,No,No,No,No,No,No,No,No,Yes,21,54891-HAR
4221,None,Yes,No,Yes,No,No,Yes,No,No,No,Yes,9,91621-DEL
4222,None,Yes,No,Yes,Yes,No,No,No,No,No,Yes,9,55132-MAD
4223,None,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,3,58303-BIH
4224,Deal 4,Yes,No,No,No,No,No,No,No,No,Yes,21,52367-BIH
4225,Deal 2,Yes,No,Yes,No,No,No,No,No,No,Yes,9,76892-KAR
4226,Deal 3,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,3,43635-ODI
4227,None,Yes,No,No,No,No,No,No,No,No,Yes,3,83080-HAR
4228,None,Yes,No,No,No,No,No,No,No,No,Yes,3,34738-KAR
4229,Deal 2,Yes,Yes,No,No,No,No,No,No,No,Yes,21,43633-UTT
4230,None,Yes,Yes,No,No,Yes,No,No,No,No,Yes,3,28973-KAR
4231,Deal 4,Yes,No,No,No,No,No,No,No,No,Yes,21,28035-DEL
4232,Deal 4,Yes,No,No,No,No,No,No,No,No,Yes,21,21355-TEL
4233,Deal 5,Yes,No,No,No,No,No,No,Yes,Yes,Yes,3,12443-AND
4234,Deal 4,Yes,Yes,No,No,Yes,No,No,Yes,Yes,No,3,83399-MAH
4235,Deal 1,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,9,85731-MAH
4236,None,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,3,28976-PUN
4237,Deal 3,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,1,68497-PUN
4238,Deal 1,Yes,No,Yes,No,Yes,No,No,No,No,Yes,1,68341-MAH
4239,None,Yes,Yes,No,No,No,No,No,No,No,Yes,21,76852-PUN
4240,Deal 1,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,3,35152-HAR
4241,None,Yes,No,No,No,No,No,No,No,No,Yes,21,43009-AND
4242,Deal 4,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,3,63169-PUN
4243,Deal 5,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,3,68200-WES
4244,Deal 3,Yes,Yes,No,No,Yes,No,No,No,No,Yes,3,63457-UTT
4245,None,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,3,85992-MAD
4246,Deal 2,Yes,No,Yes,No,No,Yes,No,No,No,No,9,88171-TEL
4247,Deal 5,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,3,25840-KAR
4248,Deal 5,Yes,No,No,No,No,No,Yes,No,No,No,3,37901-PUN
4249,Deal 4,Yes,No,No,No,No,No,No,No,No,Yes,21,83410-ASS
4250,None,No,No,Yes,Yes,No,Yes,No,No,No,Yes,1,77147-RAJ
4251,None,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9,88500-MAH
4252,Deal 3,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,3,74260-HAR
4253,Deal 2,No,No,Yes,No,Yes,Yes,No,No,No,Yes,9,55437-TAM
4254,Deal 2,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,9,19988-ODI
4255,Deal 2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,9,86951-KAR
4256,None,Yes,No,No,No,No,No,No,No,No,Yes,21,88107-KAR
4257,None,No,No,Yes,No,No,Yes,No,No,No,Yes,1,53249-JAM
4258,None,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,35972-UTT
4259,None,Yes,No,No,No,No,No,No,No,No,Yes,21,41795-UTT
4260,None,Yes,Yes,No,No,No,No,Yes,No,No,Yes,3,71753-ODI
4261,None,Yes,No,No,No,No,No,No,No,No,Yes,9,16733-ODI
4262,Deal 2,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,1,99627-KER
4263,None,Yes,No,No,No,No,No,No,No,No,Yes,1,91454-TAM
4264,None,No,No,No,No,No,No,Yes,Yes,Yes,Yes,9,73897-TAM
4265,None,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,9,54732-TAM
4266,None,Yes,No,No,No,No,No,No,No,No,Yes,21,13682-RAJ
4267,Deal 4,Yes,No,No,No,No,No,No,No,No,Yes,21,78146-UTT
4268,Deal 4,No,No,No,No,Yes,Yes,No,No,No,No,9,13567-AND
4269,None,Yes,Yes,No,No,No,No,No,No,No,Yes,21,87859-AND
4270,Deal 5,Yes,Yes,Yes,No,No,No,No,No,No,Yes,1,98362-KER
4271,None,No,No,Yes,Yes,No,No,Yes,No,No,Yes,1,13399-HAR
4272,None,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,3,37396-DEL
4273,None,Yes,No,No,No,No,No,No,No,No,Yes,21,25260-TAM
4274,Deal 5,Yes,No,No,No,No,No,No,No,No,Yes,3,38453-BIH
4275,Deal 5,Yes,No,No,No,No,No,No,No,No,Yes,21,61008-KAR
4276,None,Yes,No,No,No,No,No,No,No,No,Yes,1,39561-KAR
4277,None,Yes,No,No,No,No,No,No,No,No,Yes,1,92005-UTT
4278,Deal 5,Yes,No,No,No,No,No,No,No,No,Yes,1,25763-JHA
4279,None,Yes,No,No,No,No,No,No,No,No,Yes,21,81519-UTT
4280,Deal 1,Yes,Yes,Yes,No,No,Yes,No,No,No,No,9,71481-WES
4281,Deal 3,Yes,No,Yes,No,Yes,Yes,No,No,No,No,3,17127-GUJ
4282,Deal 5,No,No,No,No,No,No,No,No,No,Yes,9,47005-TAM
4283,None,No,No,No,No,No,No,No,No,No,Yes,9,28266-JAM
4284,Deal 1,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,9,85576-AND
4285,None,Yes,No,No,No,No,No,Yes,No,No,Yes,3,12079-MAH
4286,None,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,9,75573-CHH
4287,Deal 5,Yes,No,No,No,No,No,No,No,No,Yes,21,12955-MAH
4288,None,Yes,No,No,No,No,No,No,No,No,Yes,3,51481-UTT
4289,Deal 1,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,9,15552-TEL
4290,None,Yes,No,No,No,No,No,No,No,No,Yes,3,61043-JAM
4291,None,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,9,27535-BIH
4292,None,Yes,No,No,No,No,No,No,No,No,Yes,21,56376-GUJ
4293,None,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,9,15488-JAM
4294,Deal 2,Yes,Yes,No,No,No,No,Yes,No,No,Yes,3,84714-TAM
4295,Deal 1,Yes,Yes,No,No,No,No,Yes,Yes,No,Yes,3,63831-JAM
4296,Deal 2,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,3,23982-TAM
4297,None,No,No,Yes,No,No,No,No,No,No,Yes,1,91005-TEL
4298,None,Yes,No,No,No,No,No,No,Yes,Yes,No,3,67310-TAM
4299,Deal 1,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,3,31725-KER
4300,None,Yes,No,Yes,Yes,No,No,No,No,No,Yes,9,99884-JAM
4301,Deal 4,Yes,Yes,Yes,No,No,No,No,No,No,Yes,3,18355-ODI
4302,None,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,3,25060-TAM
4303,Deal 5,No,No,No,No,No,No,No,No,No,Yes,9,83717-AND
4304,Deal 1,Yes,Yes,No,No,No,No,No,No,No,Yes,21,89946-AND
4305,None,Yes,No,No,No,No,No,No,No,No,Yes,21,32080-WES
4306,Deal 5,Yes,No,No,No,No,No,No,No,No,Yes,9,67994-MAD
4307,Deal 3,Yes,No,No,No,No,No,No,No,No,Yes,21,37704-PUN
4308,None,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,1,97501-JHA
4309,None,Yes,No,No,Yes,No,Yes,No,No,No,Yes,9,17398-GUJ
4310,None,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,3,74947-ASS
4311,Deal 2,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,3,69443-TEL
4312,Deal 4,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,3,29700-MAD
4313,None,Yes,Yes,No,No,No,No,No,No,No,No,3,97843-TAM
4314,None,Yes,Yes,No,No,No,No,No,No,No,Yes,21,66332-DEL
4315,None,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,3,45004-KER
4316,Deal 4,Yes,Yes,No,No,No,No,No,No,No,Yes,3,59829-UTT
4317,None,Yes,No,No,No,No,No,No,No,No,Yes,21,83174-BIH
4318,None,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9,15382-GUJ
4319,Deal 5,Yes,No,No,No,Yes,Yes,No,No,No,Yes,3,33003-KAR
4320,Deal 3,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,9,42969-KAR
4321,None,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Yes,3,89683-UTT
4322,None,No,No,No,Yes,No,Yes,Yes,No,No,No,9,23224-MAD
4323,Deal 2,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,3,66278-WES
4324,None,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,3,36981-GUJ
4325,None,Yes,No,No,Yes,No,Yes,No,No,No,No,9,19700-WES
4326,Deal 4,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,3,58919-GUJ
4327,None,Yes,No,No,No,No,No,No,No,No,Yes,21,44887-KER
4328,Deal 4,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,9,43717-PUN
4329,None,Yes,No,No,Yes,No,No,Yes,No,No,Yes,1,67756-WES
4330,None,Yes,Yes,No,No,No,No,No,No,No,Yes,3,24101-MAH
4331,None,Yes,No,No,No,No,No,No,No,No,Yes,21,26836-HAR
4332,Deal 1,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,3,26817-MAD
4333,Deal 4,Yes,No,No,No,No,No,No,No,No,Yes,3,74028-TEL
4334,Deal 5,Yes,No,No,No,No,No,Yes,No,No,Yes,3,74779-UTT
4335,Deal 2,No,No,Yes,Yes,No,Yes,Yes,No,No,Yes,1,65281-UTT
4336,None,Yes,No,No,No,Yes,No,No,Yes,No,Yes,3,29432-TEL
4337,None,Yes,No,No,No,No,No,No,No,No,Yes,21,39167-TAM
4338,Deal 2,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,3,77650-TAM
