Customer_ID,Gender,Age,Married,Number_of_Referrals,Tenure_in_Months,churn_id,state_id
65731-ASS,Male,40,Yes,10,12,1,46
65744-MAH,Female,70,Yes,13,29,1,2
65751-HAR,Female,20,Yes,13,1,1,32
65753-JHA,Female,63,Yes,11,2,1,29
65794-TAM,Female,49,Yes,5,29,1,5
65796-DEL,Male,47,Yes,14,26,267,1
65797-JHA,Female,80,No,4,4,1,29
65804-BIH,Female,20,No,8,1,1,16
65806-KER,Female,62,No,14,25,1,73
65807-AND,Male,47,No,8,16,1,19
65823-MAH,Female,78,Yes,12,7,1,2
65825-JAM,Female,50,Yes,0,10,20,41
65827-MAD,Female,59,No,14,1,22,20
65829-HAR,Male,42,Yes,3,33,1,32
65868-RAJ,Female,80,Yes,4,8,72,11
65877-BIH,Female,67,No,1,6,1,16
65882-UTT,Female,71,No,8,12,5,10
65899-UTT,Male,45,No,0,14,22,10
65934-TAM,Male,43,Yes,0,4,1,5
65939-TAM,Male,63,No,3,24,1,5
65943-PUN,Female,29,No,3,21,1,26
65945-KAR,Male,77,Yes,0,6,1,4
65957-PUN,Female,78,No,15,26,72,26
65958-MAH,Female,66,Yes,15,26,1,2
65962-BIH,Male,61,No,7,21,1,16
65974-TAM,Male,69,No,2,2,1,5
65987-TAM,Male,52,Yes,9,34,18,5
66013-TAM,Male,73,No,1,31,1,5
66014-JAM,Male,30,Yes,9,6,20,41
66026-HAR,Male,63,No,5,27,1,32
66037-ODI,Female,59,No,4,9,1,69
66073-WES,Female,67,No,11,36,1,3
66079-HAR,Male,52,Yes,2,31,22,32
66088-GUJ,Male,49,Yes,8,4,1,8
66100-JAM,Female,25,No,10,15,22,41
66114-MAD,Female,47,Yes,6,10,1,20
66144-AND,Female,64,Yes,1,31,1,19
66148-AND,Female,20,Yes,5,7,1,19
66164-CHH,Female,62,No,13,20,18,25
66176-CHH,Female,20,Yes,0,5,1,25
66180-JAM,Male,21,Yes,6,2,20,41
66190-MAH,Female,35,Yes,3,14,1,2
66209-MAD,Female,56,Yes,1,29,1,20
66215-ASS,Female,74,Yes,9,16,1,46
66229-KAR,Male,56,No,9,10,1,4
66239-PUN,Female,76,Yes,9,25,3,26
66253-HAR,Female,68,Yes,11,12,1,32
66275-TEL,Male,33,No,7,25,1,6
66276-WES,Female,39,Yes,8,1,1,3
66278-WES,Female,44,Yes,2,1,1,3
66301-GUJ,Female,46,Yes,3,30,1,8
66309-JAM,Female,48,No,3,3,1,41
66332-DEL,Female,59,Yes,2,32,1,1
66335-UTT,Female,53,No,3,2,1,10
66343-TEL,Female,42,No,8,30,5,6
66346-UTT,Female,51,Yes,14,13,1,10
66365-UTT,Female,59,Yes,9,5,1,10
66382-MAH,Male,48,Yes,0,6,3,2
66391-KER,Female,27,Yes,4,21,1,73
66408-ASS,Male,78,Yes,12,36,20,46
66411-MAH,Male,66,No,0,7,4,2
66413-TAM,Female,53,No,12,4,18,5
66461-GUJ,Male,69,Yes,7,34,1,8
66486-TAM,Male,52,Yes,4,30,1,5
66502-AND,Female,23,Yes,13,9,63,19
66515-JAM,Female,28,Yes,0,7,1,41
66539-AND,Female,36,No,14,29,1,19
66552-TAM,Female,49,No,10,21,20,5
66553-TAM,Male,56,Yes,0,3,25,5
66563-ODI,Female,82,Yes,9,5,1,69
66574-MAH,Female,29,No,4,22,1,2
66581-UTT,Female,73,Yes,8,32,1,10
66609-RAJ,Female,48,No,15,27,1,11
66612-KAR,Female,58,Yes,11,18,18,4
66612-TEL,Female,38,Yes,8,27,26,6
66623-JAM,Female,80,Yes,1,22,20,41
66631-HAR,Female,25,Yes,0,27,1,32
66640-WES,Female,74,Yes,1,15,1,3
66642-WES,Female,19,No,13,3,1,3
66646-TAM,Male,79,No,7,2,1,5
66654-AND,Female,19,No,10,11,1,19
66658-PUD,Male,67,No,5,32,212,238
66668-KAR,Female,35,No,14,9,1,4
66669-HAR,Male,44,No,12,32,18,32
66674-PUN,Female,62,Yes,12,28,1,26
66712-GUJ,Female,47,Yes,6,33,18,8
66722-HAR,Female,54,No,15,32,1,32
66734-WES,Female,81,No,3,1,4,3
66737-CHH,Female,77,Yes,10,22,1,25
66748-KAR,Female,71,Yes,9,32,1,4
66749-KER,Female,47,No,9,5,18,73
66749-WES,Female,42,Yes,10,31,1,3
66766-UTT,Female,38,No,6,10,18,10
66816-KAR,Female,74,Yes,0,27,1,4
66839-UTT,Male,31,No,13,35,1,10
66852-GUJ,Female,35,Yes,12,1,1,8
66867-WES,Female,37,No,8,24,1,3
66868-HAR,Female,25,Yes,13,10,18,32
66919-JAM,Female,47,No,11,34,20,41
66919-UTT,Female,64,No,14,22,1,10
66926-HAR,Male,35,No,7,6,1,32
66926-KAR,Female,66,Yes,0,33,1,4
66938-WES,Male,73,Yes,14,11,1,3
66980-GUJ,Female,21,No,4,11,1,8
66982-DEL,Female,41,No,6,32,1,1
67007-UTT,Male,68,Yes,11,6,1,10
67019-MAD,Male,27,No,3,19,63,20
67022-GUJ,Female,28,No,13,21,1,8
67053-GUJ,Male,23,Yes,5,11,1,8
67100-KER,Female,68,Yes,10,10,25,73
67115-HAR,Female,28,No,0,17,1,32
67154-HAR,Female,57,No,7,5,25,32
67175-HAR,Female,61,No,0,8,409,32
67180-PUN,Female,62,No,2,7,1,26
67187-WES,Female,48,Yes,5,18,67,3
67206-MAH,Male,51,Yes,9,15,111,2
67218-HAR,Female,56,Yes,10,18,1,32
67253-GUJ,Female,57,No,2,8,1,8
67253-KAR,Female,69,Yes,8,17,1,4
67293-JAM,Female,62,No,14,11,1,41
67310-TAM,Female,34,Yes,7,5,1,5
67319-KER,Male,22,No,9,11,3,73
67356-TAM,Male,73,Yes,6,9,1,5
67375-PUN,Male,65,Yes,13,13,3,26
67394-MAH,Female,61,Yes,0,30,63,2
67398-UTT,Female,69,Yes,13,14,1,10
67405-MAH,Female,48,No,10,1,5,2
67408-GUJ,Male,73,Yes,2,5,3,8
67413-KAR,Female,42,No,15,33,1,4
67420-MAD,Female,50,No,5,34,1,20
67427-MAH,Female,31,Yes,10,1,67,2
67441-RAJ,Male,26,No,0,16,1,11
67448-BIH,Female,39,Yes,1,28,1,16
67451-RAJ,Female,58,Yes,6,5,1,11
67455-MAH,Female,38,No,3,14,1,2
67464-KAR,Female,40,No,13,15,1,4
67482-JAM,Male,39,No,13,27,20,41
67513-JAM,Female,62,Yes,14,17,20,41
67521-WES,Male,59,No,0,12,1,3
67522-RAJ,Female,32,No,9,2,1,11
67547-GUJ,Female,19,Yes,5,3,1,8
67551-PUN,Female,61,No,6,5,1,26
67564-MAH,Female,46,No,9,17,1,2
67567-TAM,Male,70,No,8,1,20,5
67594-BIH,Female,70,No,3,21,409,16
67642-TEL,Female,47,Yes,12,20,4,6
67666-KAR,Female,65,No,6,18,1,4
67668-JHA,Male,47,No,10,30,1,29
67669-GUJ,Female,58,Yes,11,25,1,8
67669-UTT,Female,33,No,13,23,1,10
67672-RAJ,Male,46,Yes,6,13,1,11
67686-KAR,Male,53,Yes,9,18,1,4
67703-MAH,Female,30,Yes,2,27,1,2
67713-WES,Female,38,Yes,13,14,1,3
67718-TAM,Female,28,No,11,1,1,5
67752-MAH,Female,28,No,0,24,18,2
67754-WES,Female,31,Yes,0,15,1,3
67756-WES,Male,53,Yes,12,20,1,3
67762-PUN,Male,80,Yes,4,27,1,26
67766-AND,Female,24,No,3,11,1,19
67773-UTT,Male,38,No,7,24,25,10
67856-AND,Male,67,No,2,5,212,19
67857-TAM,Female,33,No,13,33,67,5
67882-JAM,Female,43,Yes,2,8,20,41
67882-UTT,Female,44,No,3,16,18,10
67887-ODI,Female,59,Yes,3,27,1,69
67897-MAH,Female,63,No,14,29,1,2
67923-AND,Female,52,No,10,24,1,19
67930-KAR,Female,51,No,13,2,22,4
67941-PUN,Female,46,No,9,13,18,26
67955-PUN,Male,74,Yes,1,6,1,26
67994-MAD,Male,75,Yes,12,33,18,20
68013-MAH,Female,44,Yes,4,14,67,2
68060-KAR,Female,21,Yes,10,8,1,4
68091-HAR,Female,73,No,4,18,1,32
68126-KAR,Female,71,Yes,10,21,26,4
68132-KAR,Male,52,Yes,12,19,1,4
68150-AND,Male,25,Yes,12,15,1,19
68157-AND,Male,65,Yes,5,31,1,19
68167-MAH,Female,56,No,15,25,22,2
68180-TEL,Male,33,Yes,3,30,1,6
68185-JAM,Female,28,Yes,3,12,1,41
68194-UTT,Female,60,No,0,23,3,10
68195-WES,Female,49,No,0,1,1,3
68200-WES,Male,56,No,14,14,5,3
68216-ODI,Female,56,Yes,6,21,1,69
68230-GUJ,Female,69,Yes,15,16,1,8
68239-ASS,Female,59,Yes,15,15,1,46
68242-PUN,Male,36,No,9,29,1,26
68244-TAM,Male,77,Yes,13,26,1,5
68268-KAR,Male,73,No,6,24,63,4
68296-UTT,Female,71,Yes,9,31,212,10
68299-JAM,Male,75,No,10,14,20,41
68305-DEL,Female,35,Yes,13,2,1,1
68315-TAM,Male,25,Yes,1,30,4,5
68330-MAH,Female,40,No,14,10,22,2
68338-KAR,Female,26,Yes,12,8,1,4
68341-MAH,Female,46,Yes,2,30,1,2
68353-PUN,Male,26,No,8,19,1,26
68369-UTT,Female,76,No,6,12,1,10
68370-HAR,Female,62,Yes,8,32,22,32
68399-UTT,Female,51,Yes,5,11,1,10
68410-UTT,Female,34,No,14,4,1,10
68432-MAD,Male,29,Yes,6,27,1,20
68435-KAR,Female,67,Yes,13,20,22,4
68438-MAH,Male,64,No,11,19,1,2
68443-MAH,Female,49,No,10,27,1,2
68477-KAR,Female,71,No,0,26,1,4
68484-WES,Male,58,Yes,11,33,409,3
68490-DEL,Male,50,Yes,12,25,1,1
68494-MAH,Female,34,No,11,27,1,2
68497-PUN,Female,25,No,5,16,1,26
68521-PUN,Female,74,Yes,13,25,1,26
68522-ASS,Male,21,Yes,6,5,1,46
68532-MAD,Female,58,Yes,0,12,1,20
68533-AND,Female,61,No,1,36,1,19
68542-TEL,Male,52,Yes,15,14,67,6
68555-WES,Male,71,Yes,12,11,1,3
68556-MAH,Male,68,No,4,23,18,2
68560-ASS,Female,37,No,4,5,3,46
68578-BIH,Female,59,Yes,10,36,63,16
68581-AND,Female,76,No,14,7,1,19
68584-KAR,Male,47,Yes,11,36,1,4
68589-MAD,Male,70,Yes,15,29,26,20
68606-GUJ,Female,19,No,9,9,3,8
68623-TAM,Female,64,Yes,3,5,1,5
68626-UTT,Female,38,Yes,15,7,1,10
68632-JAM,Female,44,No,9,21,1,41
68634-TEL,Female,19,Yes,9,9,1,6
68655-TEL,Male,55,No,4,3,1,6
68678-KAR,Female,41,No,2,15,267,4
68691-UTT,Male,59,Yes,9,10,1,10
68697-DEL,Female,31,Yes,11,36,1,1
68702-MAH,Female,41,No,14,36,1,2
68710-UTT,Female,48,No,13,7,1,10
68719-AND,Female,52,Yes,6,17,212,19
68730-TEL,Male,47,Yes,1,21,63,6
68740-CHH,Female,38,No,8,16,1,25
68752-GUJ,Female,19,No,1,8,1,8
68757-KER,Male,23,Yes,11,1,1,73
68758-HAR,Female,49,No,13,14,1,32
68764-WES,Male,35,No,5,31,1,3
68773-MAD,Female,36,Yes,1,19,1,20
68783-JAM,Female,76,No,6,23,1,41
68786-RAJ,Female,37,Yes,2,23,193,11
68805-MAD,Female,33,Yes,14,7,1,20
68826-MAH,Male,48,No,14,1,18,2
68840-PUN,Female,57,Yes,6,36,1,26
68840-WES,Female,50,No,10,14,1,3
68876-UTT,Female,23,No,15,8,1,10
68877-PUD,Male,22,Yes,6,10,5,238
68915-WES,Female,42,No,8,4,1,3
68932-AND,Female,64,Yes,1,17,1,19
68955-HAR,Male,34,No,11,34,63,32
68968-HAR,Male,49,Yes,14,29,1,32
68969-WES,Female,61,No,6,34,25,3
68979-MAD,Female,72,Yes,12,35,3,20
69005-JHA,Female,22,Yes,3,4,1,29
69034-UTT,Female,41,No,13,2,1,10
69071-ODI,Female,36,No,1,21,72,69
69077-TAM,Female,55,Yes,5,3,1,5
69082-KAR,Female,34,No,6,20,1,4
69085-KAR,Female,65,Yes,4,16,1,4
69107-KAR,Female,60,Yes,13,16,67,4
69122-WES,Female,81,No,15,15,26,3
69134-WES,Female,42,No,0,30,1,3
69142-UTT,Male,61,Yes,11,27,72,10
69143-ODI,Female,41,Yes,4,6,1,69
69173-TAM,Male,27,No,9,27,63,5
69197-UTT,Female,42,Yes,7,20,1,10
69201-MAD,Male,35,No,2,2,1,20
69203-PUN,Female,68,No,12,9,409,26
69210-BIH,Female,46,Yes,8,1,212,16
69232-WES,Male,49,No,6,5,1,3
69251-JHA,Female,58,No,5,11,1,29
69259-UTT,Female,32,Yes,2,12,1,10
69272-TAM,Female,62,Yes,9,7,1,5
69296-HAR,Female,43,Yes,2,30,1,32
69302-AND,Female,46,Yes,2,15,1,19
69325-KER,Female,29,No,13,9,1,73
69335-TAM,Female,45,Yes,15,1,1,5
69345-ODI,Female,24,Yes,10,7,1,69
69346-AND,Male,50,No,4,4,1,19
69354-AND,Female,54,Yes,6,21,1,19
69374-KAR,Female,18,No,7,10,3,4
69378-KER,Male,34,Yes,4,31,1,73
69379-UTT,Female,41,No,5,15,1,10
69381-KER,Female,43,No,5,34,141,73
69383-TEL,Male,75,Yes,8,7,1,6
69387-RAJ,Female,36,No,2,29,1,11
69406-AND,Female,35,No,2,26,1,19
69406-HAR,Male,30,Yes,2,20,111,32
69408-AND,Female,75,Yes,9,5,1,19
69410-HAR,Male,70,Yes,15,6,1,32
69425-GUJ,Female,19,No,10,10,1,8
69435-MAD,Female,20,Yes,4,6,1,20
69443-TEL,Male,55,Yes,5,29,1,6
69444-HAR,Male,73,No,7,2,1,32
69444-JAM,Female,31,Yes,5,10,20,41
69470-PUN,Female,36,No,1,19,1,26
69498-TAM,Female,40,Yes,7,15,1,5
69510-JAM,Female,44,No,2,31,22,41
69524-AND,Female,75,No,4,26,3,19
69527-UTT,Female,19,No,8,10,1,10
69540-UTT,Male,51,No,11,8,1,10
69544-MAH,Female,62,No,15,20,1,2
69607-TAM,Male,44,No,14,31,1,5
69641-MAH,Male,41,Yes,5,21,67,2
69652-ASS,Female,35,Yes,3,18,72,46
69664-ODI,Male,37,No,3,35,1,69
69666-MAD,Male,25,No,8,23,5,20
69715-WES,Female,23,Yes,6,9,26,3
69717-BIH,Female,36,No,3,15,212,16
69719-TAM,Female,36,No,2,16,1,5
69775-KER,Female,44,Yes,13,1,1,73
69777-TAM,Female,59,Yes,7,3,1,5
69782-KAR,Female,39,No,9,3,1,4
69805-JAM,Male,50,Yes,1,20,1,41
69814-BIH,Female,67,Yes,13,15,63,16
69814-TAM,Female,58,Yes,0,18,1,5
69827-HAR,Male,54,No,6,9,1,32
69846-MAH,Female,37,Yes,12,9,1,2
69874-KER,Female,60,No,10,11,1,73
69876-UTT,Female,51,Yes,0,10,63,10
69878-RAJ,Male,35,No,1,34,1,11
69893-UTT,Male,33,No,14,10,1,10
69918-UTT,Male,67,No,5,20,1,10
69923-JHA,Male,52,No,7,18,63,29
69955-GUJ,Female,74,Yes,9,5,1,8
69960-WES,Female,49,Yes,5,2,1,3
69976-KAR,Female,45,No,4,29,1,4
71050-PUN,Female,29,Yes,0,11,212,26
71055-AND,Male,66,Yes,5,35,20,19
71055-GUJ,Female,70,No,5,17,1,8
71101-KAR,Female,42,No,4,28,1,4
71120-TAM,Male,42,No,0,15,1,5
71162-TEL,Female,64,Yes,3,28,1,6
71183-TAM,Female,39,No,1,33,18,5
71197-PUN,Female,38,No,0,33,18,26
71205-AND,Female,48,No,7,32,409,19
71205-KAR,Female,44,Yes,10,25,1,4
71210-WES,Female,58,No,15,28,18,3
71215-UTT,Female,70,Yes,11,7,1,10
71224-GUJ,Male,37,No,6,26,3,8
71231-RAJ,Female,65,No,10,6,1,11
71234-HAR,Female,44,No,10,34,18,32
71235-TAM,Female,54,Yes,2,15,1,5
71254-UTT,Male,24,Yes,10,12,63,10
71261-TAM,Female,59,No,2,27,18,5
71264-BIH,Female,26,Yes,15,13,1,16
71275-MAH,Female,68,Yes,9,23,1,2
71287-UTT,Male,63,Yes,15,18,1,10
71291-DEL,Male,75,No,7,3,1,1
71292-MAH,Female,18,No,1,1,1,2
71327-MAD,Female,39,Yes,7,2,1,20
71355-PUN,Female,32,No,3,19,86,26
71384-AND,Female,65,No,9,2,1,19
71390-MAD,Male,52,Yes,0,20,1,20
71397-DEL,Female,29,No,3,23,1,1
71400-PUN,Female,43,No,7,26,1,26
71405-TAM,Female,61,No,10,7,1,5
71410-PUN,Male,34,Yes,0,35,267,26
71415-KER,Female,53,Yes,1,23,1,73
71425-WES,Male,47,No,8,25,1,3
71442-MAH,Female,31,Yes,3,28,1,2
71454-KAR,Male,38,Yes,2,35,1,4
71464-GUJ,Female,58,No,1,20,1,8
71481-WES,Female,53,Yes,2,15,1,3
71483-BIH,Male,47,Yes,6,20,22,16
71483-TAM,Female,50,No,11,33,1,5
71499-TAM,Female,40,Yes,8,30,63,5
71509-HAR,Female,40,No,3,27,18,32
71517-AND,Female,28,Yes,15,24,1,19
71517-UTT,Male,68,Yes,2,30,1,10
71533-MAD,Female,53,Yes,5,29,1,20
71550-RAJ,Female,53,No,10,31,1,11
71564-KAR,Female,48,No,6,5,18,4
71570-TEL,Female,56,Yes,8,3,193,6
71574-TAM,Female,34,Yes,5,4,1,5
71588-MAD,Female,43,No,12,6,1,20
71598-TAM,Female,31,Yes,9,20,1,5
71631-KAR,Female,30,No,0,27,26,4
71631-TAM,Female,38,Yes,13,32,1,5
71642-KER,Female,18,No,7,1,1,73
71646-GUJ,Male,31,No,13,34,63,8
71651-PUN,Female,19,No,13,10,1,26
71676-GUJ,Female,18,No,3,6,1,8
71687-KER,Male,69,Yes,4,12,1,73
71689-PUN,Female,42,Yes,3,19,18,26
71710-GUJ,Female,41,Yes,12,2,20,8
71733-UTT,Male,75,Yes,6,22,1,10
71752-TEL,Female,51,No,4,2,18,6
71753-ODI,Female,32,No,6,27,63,69
71771-WES,Female,23,No,11,9,1,3
71785-AND,Female,36,No,5,25,1,19
71837-TAM,Female,44,Yes,7,15,86,5
71858-KAR,Female,37,No,8,20,63,4
71869-WES,Female,19,No,6,9,1,3
71883-DEL,Male,38,No,13,3,1,1
71887-KAR,Female,48,No,5,15,1,4
71897-MAH,Female,36,Yes,8,6,1,2
71900-RAJ,Male,43,Yes,7,11,1,11
71906-KAR,Female,37,Yes,8,4,1,4
71910-WES,Female,24,No,4,11,1,3
71914-HAR,Female,21,Yes,0,7,1,32
71914-WES,Female,55,Yes,2,3,193,3
71922-HAR,Female,22,No,0,3,1,32
71923-UTT,Male,62,Yes,2,25,1,10
71925-BIH,Male,22,Yes,5,8,1,16
71936-JHA,Male,55,No,11,8,1,29
71937-ODI,Male,63,No,7,13,1,69
71942-AND,Female,33,No,8,24,20,19
71949-JHA,Female,66,No,14,34,1,29
71949-WES,Female,23,No,11,5,72,3
71956-UTT,Female,21,No,4,9,1,10
71965-TEL,Male,32,Yes,7,32,1,6
71972-KER,Female,33,No,8,12,267,73
71976-HAR,Male,28,Yes,8,34,1,32
71985-UTT,Female,25,Yes,14,26,1,10
71989-KAR,Female,61,Yes,11,9,22,4
72002-UTT,Male,78,No,1,19,1,10
72036-PUN,Male,25,No,11,33,26,26
72044-HAR,Female,32,Yes,0,5,1,32
72055-GUJ,Male,54,Yes,5,29,1,8
72067-TEL,Male,64,No,2,22,3,6
72068-TAM,Female,48,No,15,8,1,5
72081-MAH,Male,45,No,15,26,1,2
72082-HAR,Female,53,Yes,15,36,25,32
72091-KAR,Male,46,Yes,8,21,1,4
72092-PUN,Female,54,Yes,7,8,267,26
72106-HAR,Female,59,Yes,4,13,1,32
72117-ODI,Male,70,Yes,13,22,1,69
72122-TAM,Male,50,Yes,12,30,1,5
72125-AND,Male,23,Yes,10,1,1,19
72125-TAM,Male,80,Yes,9,13,1,5
72129-KAR,Male,84,No,9,36,63,4
72130-JAM,Female,80,No,11,24,26,41
72132-WES,Male,47,No,4,3,1,3
72137-JAM,Male,23,Yes,1,9,20,41
72161-AND,Male,60,Yes,11,17,1,19
72181-ODI,Female,69,No,8,7,1,69
72185-DEL,Female,40,No,1,3,141,1
72185-JAM,Male,56,No,13,36,63,41
72188-KAR,Male,66,No,13,19,20,4
72195-TAM,Female,64,Yes,10,20,1,5
72196-PUD,Male,37,No,13,32,1,238
72206-RAJ,Female,48,No,11,4,1,11
72235-MAH,Male,48,No,12,4,1,2
72257-UTT,Male,26,No,7,31,1,10
72262-TEL,Female,24,No,5,2,1,6
72267-BIH,Male,80,Yes,13,29,1,16
72275-GUJ,Female,45,Yes,8,4,18,8
72278-UTT,Female,55,Yes,3,21,1,10
72285-JAM,Female,45,No,9,20,20,41
72294-JAM,Female,24,No,1,2,20,41
72303-KAR,Female,53,No,1,35,1,4
72309-BIH,Male,59,No,12,12,67,16
72323-KER,Female,68,Yes,8,31,1,73
72344-HAR,Male,40,Yes,10,14,3,32
72349-UTT,Male,72,Yes,6,12,3,10
72357-MAD,Female,53,No,14,12,18,20
72358-TEL,Male,77,Yes,6,23,1,6
72375-TEL,Female,46,Yes,14,20,72,6
72378-GUJ,Female,21,No,2,2,1,8
72391-UTT,Male,35,No,1,7,18,10
72407-WES,Male,45,Yes,5,21,1,3
72409-MAH,Male,52,No,0,10,1,2
72431-UTT,Female,50,Yes,5,14,3,10
72437-GUJ,Female,52,No,3,10,72,8
72446-ODI,Female,28,Yes,2,26,1,69
72469-MAD,Male,56,No,9,9,18,20
72489-HAR,Female,73,No,11,20,1,32
72495-TAM,Female,31,Yes,5,31,1,5
72507-UTT,Female,71,No,0,12,22,10
72512-DEL,Female,44,Yes,9,2,1,1
72525-KAR,Male,47,Yes,15,13,1,4
72546-TAM,Female,22,Yes,7,8,1,5
72562-TAM,Female,49,Yes,1,21,1,5
72588-RAJ,Female,77,No,4,18,22,11
72603-TAM,Female,75,No,2,30,20,5
72610-MAH,Male,37,No,4,34,1,2
72635-DEL,Male,74,No,3,4,1,1
72648-JAM,Female,70,Yes,13,15,20,41
72664-JAM,Female,39,No,4,36,1,41
72666-JAM,Female,56,No,12,11,1,41
72667-HAR,Female,19,No,15,5,67,32
72668-RAJ,Male,25,No,2,27,67,11
72671-KAR,Female,41,No,2,23,1,4
72696-MAH,Male,75,No,5,26,1,2
72700-UTT,Male,77,No,13,31,26,51
72719-WES,Female,48,No,1,18,1,3
72746-AND,Male,47,Yes,6,15,1,19
72768-UTT,Male,44,Yes,1,23,1,10
72780-AND,Female,30,No,5,31,1,19
72784-UTT,Female,28,No,4,33,141,10
72788-TEL,Male,39,No,14,6,1,6
72796-HAR,Male,73,Yes,11,2,1,32
72817-AND,Female,27,Yes,3,21,1,19
72864-RAJ,Female,76,Yes,5,13,1,11
72873-JAM,Male,44,No,2,12,20,41
72886-PUN,Female,74,Yes,15,5,1,26
72897-MAD,Male,32,Yes,13,20,1,20
72911-UTT,Female,33,Yes,14,17,1,51
72912-TEL,Female,50,Yes,15,16,3,6
72918-JHA,Female,30,No,15,23,1,29
72936-UTT,Female,60,No,7,14,1,10
72939-GUJ,Male,35,No,4,32,1,8
72961-TEL,Female,62,Yes,2,7,1,6
72968-BIH,Female,48,Yes,14,29,1,16
72969-GUJ,Female,20,No,7,10,1,8
72971-TAM,Female,81,No,6,8,18,5
73008-PUD,Female,48,Yes,5,31,1,238
73015-GUJ,Female,31,No,12,25,1,8
73015-KER,Male,28,No,3,27,1,73
73022-MAH,Female,63,No,4,4,1,2
73036-JAM,Female,66,Yes,10,21,20,41
73044-KAR,Male,23,Yes,15,5,18,4
73060-MAH,Male,61,Yes,14,16,1,2
73069-MAH,Male,73,Yes,10,28,288,2
73074-WES,Male,63,No,2,14,1,3
73077-PUN,Female,54,No,11,4,1,26
73101-JAM,Male,21,Yes,4,3,20,41
73108-GUJ,Female,38,Yes,6,12,18,8
73108-JAM,Female,43,No,3,13,1,41
73111-MAH,Male,39,No,2,13,1,2
73121-RAJ,Male,48,Yes,6,2,1,11
73132-UTT,Female,49,Yes,10,15,3,10
73142-RAJ,Male,49,No,12,17,63,11
73151-JAM,Female,79,Yes,7,13,1,41
73155-ASS,Female,48,Yes,12,34,1,46
73156-RAJ,Female,57,Yes,2,29,1,11
73187-AND,Female,42,Yes,0,21,1,19
73187-MAH,Male,30,No,6,14,5,2
73201-UTT,Male,78,Yes,9,28,1,10
73204-AND,Male,46,Yes,0,25,1,19
73218-TAM,Female,70,Yes,6,9,1,5
73236-AND,Female,63,Yes,5,22,1,19
73262-HAR,Male,34,Yes,2,25,22,32
73264-BIH,Female,49,Yes,2,28,5,16
73324-MAH,Female,32,No,9,4,1,2
73335-GUJ,Female,20,Yes,3,2,1,8
73360-AND,Female,74,No,0,30,19,19
73362-HAR,Female,43,No,12,16,1,32
73366-ASS,Female,65,Yes,15,2,20,46
73366-UTT,Male,21,Yes,13,6,5,10
73369-GUJ,Male,27,Yes,6,27,1,8
73384-RAJ,Female,31,No,3,23,72,11
73410-ASS,Female,39,No,7,16,1,46
73415-UTT,Female,24,No,2,1,1,10
73421-PUN,Female,36,No,1,6,1,26
73435-MAD,Male,68,Yes,0,13,1,20
73441-UTT,Male,37,Yes,0,4,1,51
73444-KER,Female,48,No,3,21,141,73
73468-JHA,Female,21,Yes,4,12,193,29
73469-MAH,Male,32,No,11,12,1,2
73484-MAD,Female,44,Yes,7,4,1,20
73490-PUN,Female,70,Yes,11,15,111,26
73510-DEL,Female,47,Yes,2,14,20,1
73547-KAR,Female,43,Yes,13,16,18,4
73548-JHA,Female,32,Yes,5,15,1,29
73571-DEL,Male,77,No,14,20,63,1
73588-KER,Female,72,No,14,29,1,73
73593-BIH,Female,34,Yes,14,31,1,16
73606-MAH,Female,36,No,9,20,1,2
73613-TAM,Female,46,Yes,10,5,1,5
73614-MAH,Female,39,Yes,1,17,1,2
73617-MAD,Female,27,Yes,11,19,1,20
73629-DEL,Male,62,Yes,6,16,1,1
73637-AND,Male,21,Yes,0,10,1,19
73644-CHH,Female,70,Yes,8,22,63,25
73698-TAM,Female,81,No,8,14,20,5
73715-BIH,Male,29,No,4,25,3,16
73718-JAM,Female,41,Yes,1,20,20,41
73718-RAJ,Male,54,No,2,15,1,11
73722-TAM,Male,25,Yes,13,35,72,5
73737-WES,Female,66,No,3,21,1,3
73761-UTT,Female,51,Yes,0,8,1,10
73762-UTT,Female,39,Yes,9,19,1,10
73787-UTT,Female,37,Yes,15,29,1,51
73829-DEL,Female,25,No,6,36,22,1
73829-MAD,Female,30,No,2,7,1,20
73842-GUJ,Female,29,Yes,8,10,1,8
73850-HAR,Male,65,No,14,15,1,32
73850-MAH,Male,39,No,12,20,1,2
73860-TEL,Female,52,No,5,7,25,6
73865-RAJ,Male,51,Yes,13,29,1,11
73877-TEL,Male,58,Yes,3,5,3,6
73878-TEL,Male,30,Yes,13,12,63,6
73893-MAH,Female,40,Yes,7,5,25,2
73897-TAM,Female,59,Yes,9,20,1,5
73910-MAH,Female,24,No,7,10,1,2
73913-HAR,Female,38,Yes,3,7,1,32
73931-ODI,Female,31,No,8,16,1,69
73936-WES,Female,25,No,1,22,1,3
73939-TAM,Male,59,No,9,2,5,5
73945-TAM,Male,42,No,2,18,1,5
73947-MAD,Female,43,No,12,11,1,20
73949-MAH,Male,52,No,9,14,1,2
73973-RAJ,Female,23,Yes,12,7,1,11
73977-BIH,Female,19,No,2,3,22,16
73999-HAR,Male,36,Yes,9,17,1,32
74023-JAM,Female,20,Yes,6,11,20,41
74028-TEL,Female,42,No,14,20,3,6
74033-ASS,Female,45,Yes,15,20,18,46
74049-KER,Male,50,Yes,10,2,22,73
74061-MAD,Male,81,Yes,2,18,26,20
74063-TAM,Female,57,No,4,12,1,5
